"","season","site","region","nest_ID","FirstFound","LastPresent","LastChecked","first_found2","last_alive2","last_checked2","status","level","nest_hab","Fate","hum_a","veh_a","dog_a","don_a","dof_a","hof_a","pbd_a","gul_a","hum_m","veh_m","dog_m","don_m","dof_m","hof_m","pbd_m","gul_m","hum_b","veh_b","dog_b","don_b","dof_b","pbd_b","gul_b","hof_b","hum_p","veh_p","dog_p","hof_p","fox_p","n_surveys","days_active","fundays","uncertain_days","halfway"
"293","201920","Tunkalilla West","FP","201920_Tunkalilla West_1",97,97,107,2019-10-09,2019-10-09,2019-10-19,"N","L0","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,5,6,10,5
"294","201920","Tunkalilla West","FP","201920_Tunkalilla West_2",168,187,187,2019-12-19,2020-01-07,2020-01-07,"N","L0","beach","0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",1,19,1,0,0
"295","201920","Callawonga","FP","201920_Callawonga_2",161,185,185,2019-12-12,2020-01-05,2020-01-05,"N","L0","beach","0",0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,2,"0","1","0","0","0","1","1","0",-Inf,1,-Inf,-Inf,"1",1,24,1,0,0
"296","201920","Port Stanvac","FP","201920_Port Stanvac_1",112,112,112,2019-10-24,2019-10-24,2019-10-24,"N","L0","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,0,0,0,0
"297","201920","Ballaparudda","FP","201920_Ballaparudda_1",146,146,161,2019-11-27,2019-11-27,2019-12-12,"N","L0","beach","1",0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,3,"0","0","0","0","0","1","1","1",-Inf,-Inf,-Inf,1,"2",2,7.5,4,15,7.5
"298","201920","Ochre Cove, Maslins","FP","201920_Ochre Cove, Maslins_1",34,46,48,2019-08-07,2019-08-19,2019-08-21,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,22,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"1",2,13,0,2,1
"299","201920","Sheepies beach","FP","201920_Sheepies beach_2",194,200,200,2020-01-14,2020-01-20,2020-01-20,"Y","L1","beach","0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",1,6,1,0,0
"300","201920","Yankalilla river mouth","FP","201920_Yankalilla river mouth_1",173,177,179,2019-12-24,2019-12-28,2019-12-30,"Y","L3","estuary/spit","1",0,0.5,1,0,1,0,0,0,0,1,2,0,2,0,0,0,"0","1","1","0","1","0","0","0",-Inf,2,2,-Inf,"0",2,5,3,2,1
"301","201920","Yilki","FP","201920_Yilki_1",50,59,61,2019-08-23,2019-09-01,2019-09-03,"Y","L3","beach","1",2,0,3,0,3,0,0,4.5,4,0,6,0,6,0,0,6,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",2,10,1,2,1
"302","201920","Yilki","FP","201920_Yilki_2",70,102,102,2019-09-12,2019-10-14,2019-10-14,"Y","L3","beach","0",2,0,2,0,2,0,0,0,2,0,2,0,2,0,0,0,"1","0","1","0","1","0","0","0",1,-Inf,1,-Inf,"0",1,32,0,0,0
"303","201920","Yilki","FP","201920_Yilki_3",144,149,150,2019-11-25,2019-11-30,2019-12-01,"Y","L3","beach","1",1,0,1.5,1.5,0,0,0,1.5,2,0,3,3,0,0,0,3,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"0",2,5.5,2,1,0.5
"304","201920","Yilki","FP","201920_Yilki_4",158,169,170,2019-12-09,2019-12-20,2019-12-21,"Y","L3","beach","1",1,0,1,1,0,0,0,0,2,0,2,2,0,0,0,0,"1","0","1","1","0","0","0","0",1,-Inf,1,-Inf,"0",2,11.5,2,1,0.5
"305","201920","Yilki","FP","201920_Yilki_5",181,190,191,2020-01-01,2020-01-10,2020-01-11,"Y","L3","beach","1",0.5,0,0.5,0.5,0,0,0,3,1,0,1,1,0,0,0,6,"1","0","1","1","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,9.5,2,1,0.5
"306","201920","Normanville South","FP","201920_Normanville South_1",57,70,71,2019-08-30,2019-09-12,2019-09-13,"Y","L3","estuary/spit","1",4,0,2,0.5,1.5,0,0.5,1.5,6,0,2,1,2,0,1,3,"1","0","1","1","1","1","1","1",2,-Inf,1,1,"0",2,13.5,0,1,0.5
"307","201920","Normanville South","FP","201920_Normanville South_2",84,112,112,2019-09-26,2019-10-24,2019-10-24,"Y","L3","estuary/spit","0",9,0,1,0,1,0,0,9,9,0,1,0,1,0,0,9,"1","0","1","0","1","0","1","0",2,-Inf,-Inf,-Inf,"0",1,28,0,0,0
"308","201920","Normanville South","FP","201920_Normanville South_3",133,162,162,2019-11-14,2019-12-13,2019-12-13,"Y","L3","estuary/spit","0",2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,"1","0","1","1","0","0","0","0",2,-Inf,-Inf,-Inf,"0",1,29,0,0,0
"309","201920","Normanville South","FP","201920_Normanville South_4",187,211,212,2020-01-07,2020-01-31,2020-02-01,"Y","L3","estuary/spit","1",2,0,1,1,0,0,0,10,2,0,2,2,0,0,0,20,"1","1","1","1","0","0","1","0",2,2,-Inf,-Inf,"0",2,24.5,1,1,0.5
"310","201920","Olivers Reef","FP","201920_Olivers Reef_3",124,154,154,2019-11-05,2019-12-05,2019-12-05,"Y","L3","foredune/face","0",4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",1,30,0,0,0
"311","201920","Snapper Point","FP","201920_Snapper Point_1",53,63,65,2019-08-26,2019-09-05,2019-09-07,"Y","L3","beach","1",0.5,0,0.5,0.5,0,0,0,9.5,1,0,1,1,0,0,0,11,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"0",2,11,1,2,1
"312","201920","Snapper Point","FP","201920_Snapper Point_2",79,90,94,2019-09-21,2019-10-02,2019-10-06,"Y","L3","foredune/face","1",5,0,1,0.5,0.5,0,0,7.5,10,0,2,1,1,0,0,15,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"0",2,13,5,4,2
"313","201920","Waitpinga Beach (east)","FP","201920_Waitpinga Beach (east)_1",84,87,90,2019-09-26,2019-09-29,2019-10-02,"Y","L3","beach","1",19,0,0,0,0,0,3,30,30,0,0,0,0,0,3,38,"1","0","0","0","0","1","1","0",2,-Inf,-Inf,-Inf,"1",2,4.5,4,3,1.5
"314","201920","Waitpinga Beach (east)","FP","201920_Waitpinga Beach (east)_2",129,134,138,2019-11-10,2019-11-15,2019-11-19,"Y","L1","foredune/face","1",0,0,0,0,0,0,6,10,0,0,0,0,0,0,12,19,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,7,2,4,2
"315","201920","Waitpinga Beach (east)","FP","201920_Waitpinga Beach (east)_3",162,162,177,2019-12-13,2019-12-13,2019-12-28,"N","L0","beach","1",3.5,0,0,0,0,0,2.5,65,4,0,0,0,0,0,5,103,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,7.5,15,15,7.5
"316","201920","Waitpinga Beach (east)","FP","201920_Waitpinga Beach (east)_4",194,194,197,2020-01-14,2020-01-14,2020-01-17,"Y","L1","beach","1",1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,26,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,1.5,4,3,1.5
"317","201920","Seacliff","FP","201920_Seacliff_1",50,63,64,2019-08-23,2019-09-05,2019-09-06,"Y","L4","dune","1",8,0,4,2,2,0,0,0,16,0,8,4,4,0,0,0,"1","1","1","1","1","0","0","0",2,1,2,-Inf,"0",2,13.5,0,1,0.5
"318","201920","Seacliff","FP","201920_Seacliff_2",82,109,109,2019-09-24,2019-10-21,2019-10-21,"Y","L4","foredune/face","0",7,0,3,3,0,0,0,1,7,0,3,3,0,0,0,1,"1","0","1","1","0","0","1","0",3,-Inf,3,-Inf,"0",1,27,0,0,0
"319","201920","Hallett Cove","FP","201920_Hallett Cove_1",61,66,68,2019-09-03,2019-09-08,2019-09-10,"Y","L3","beach","1",2.5,0,0.5,0.5,0,0,0,23.5,5,0,1,1,0,0,0,29,"1","1","1","1","0","0","1","0",3,1,3,-Inf,"0",2,6,1,2,1
"320","201920","Victor Central","FP","201920_Victor Central_1",48,79,79,2019-08-21,2019-09-21,2019-09-21,"Y","L3","foredune/face","0",1,0,1,1,0,0,0,2,1,0,1,1,0,0,0,2,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"0",1,31,1,0,0
"321","201920","Victor Central","FP","201920_Victor Central_2",94,112,113,2019-10-06,2019-10-24,2019-10-25,"Y","L3","dune","1",1.5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",2,18.5,0,1,0.5
"322","201920","Tunkalilla Midway","FP","201920_Tunkalilla Midway_2",97,97,107,2019-10-09,2019-10-09,2019-10-19,"N","L0","dune","1",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"1",2,5,6,10,5
"323","201920","Tunkalilla Midway","FP","201920_Tunkalilla Midway_3",123,123,132,2019-11-04,2019-11-04,2019-11-13,"N","L0","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,4.5,2,9,4.5
"324","201920","Tunkalilla Midway","FP","201920_Tunkalilla Midway_5",187,209,209,2020-01-07,2020-01-29,2020-01-29,"N","L0","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","1",1,-Inf,1,2,"1",1,22,0,0,0
"325","201920","Middleton Beach East","FP","201920_Middleton Beach East_1",105,128,129,2019-10-17,2019-11-09,2019-11-10,"Y","L3","beach","1",1.5,0,1,0.5,0.5,0,0,4.5,2,0,1,1,1,0,0,5,"1","0","1","1","1","0","1","0",3,-Inf,1,-Inf,"0",2,23.5,2,1,0.5
"326","201920","Middleton Beach West","FP","201920_Middleton Beach East_1",54,84,84,2019-08-27,2019-09-26,2019-09-26,"Y","L3","foredune/face","0",16,0,0,0,0,0,0,18,16,0,0,0,0,0,0,18,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",1,30,1,0,0
"327","201920","Middleton Beach West","FP","201920_Middleton Beach East_2",136,152,153,2019-11-17,2019-12-03,2019-12-04,"Y","L3","dune","1",0.5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,8,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"1",2,16.5,0,1,0.5
"328","201920","Middleton Beach West","FP","201920_Middleton Beach East_3",168,202,203,2019-12-19,2020-01-22,2020-01-23,"Y","L3","foredune/face","1",2.5,0,2.5,1.5,1,0,0,11.5,3,0,3,2,1,0,0,15,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"0",2,34.5,2,1,0.5
"329","201920","Sellicks Beach","FP","201920_Sellicks Beach_1",112,135,135,2019-10-24,2019-11-16,2019-11-16,"Y","L3","foredune/face","0",3,0,0,0,0,2,7,1,3,0,0,0,0,2,7,1,"1","1","1","0","0","1","1","1",2,1,1,2,"0",1,23,1,0,0
"330","201920","West Beach","FP","201920_West Beach_1",106,137,137,2019-10-18,2019-11-18,2019-11-18,"Y","L3","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,31,0,0,0
"331","202021","Bashams Beach","FP","202021_Bashams Beach_1",37,47,48,2020-08-10,2020-08-20,2020-08-21,"Y","L3","beach","1",1,0,0.5,0.5,0,0,0,13.5,2,0,1,1,0,0,0,14,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"0",2,10.5,0,1,0.5
"332","202021","Bashams Beach","FP","202021_Bashams Beach_2",58,91,91,2020-08-31,2020-10-03,2020-10-03,"Y","L3","beach","0",12,0,0,0,0,0,0,2,12,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",1,33,1,0,0
"333","202021","Maslin Beach","FP","202021_Maslin Beach_1",63,78,80,2020-09-05,2020-09-20,2020-09-22,"Y","L3","beach","1",5,0,0.5,0,0.5,0,1,0,9,0,1,0,1,0,1,0,"1","0","1","0","1","1","0","0",2,-Inf,1,-Inf,"0",2,16,3,2,1
"334","202021","Maslin Beach","FP","202021_Maslin Beach_2",90,92,93,2020-10-02,2020-10-04,2020-10-05,"Y","L3","beach","1",3.5,0,1.5,0.5,1,0,0,1,5,0,2,1,2,0,0,2,"1","0","1","1","1","0","1","0",3,-Inf,1,-Inf,"0",2,2.5,2,1,0.5
"335","202021","Maslin Beach","FP","202021_Maslin Beach_3",120,132,132,2020-11-01,2020-11-13,2020-11-13,"Y","L3","foredune/face","0",4,0,5,0,5,0,0,0,4,0,5,0,5,0,0,0,"1","0","1","0","1","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,12,0,0,0
"336","202021","Port Willunga","FP","202021_Port Willunga_1",66,77,80,2020-09-08,2020-09-19,2020-09-22,"Y","L3","beach","1",5.5,0,2.5,0,2.5,0,2,5.5,10,0,5,0,5,0,4,11,"1","0","1","0","1","1","1","0",2,-Inf,2,-Inf,"0",2,12.5,4,3,1.5
"337","202021","Port Willunga","FP","202021_Port Willunga_2",89,120,120,2020-10-01,2020-11-01,2020-11-01,"Y","L3","beach","0",3,0,5,0,5,0,0,4,3,0,5,0,5,0,0,4,"1","0","1","0","1","0","1","0",2,-Inf,2,-Inf,"0",1,31,1,0,0
"338","202021","Port Willunga South","FP","202021_Port Willunga South_2",114,145,145,2020-10-26,2020-11-26,2020-11-26,"Y","L3","beach","0",4,0,2,0,2,0,0,3,4,0,2,0,2,0,0,3,"1","0","1","0","1","0","1","0",2,-Inf,1,-Inf,"0",1,31,0,0,0
"339","202021","Watsons Gap","FP","202021_Watsons Gap_1",57,66,67,2020-08-30,2020-09-08,2020-09-09,"Y","L3","beach","1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"1",2,9.5,0,1,0.5
"340","202021","Watsons Gap","FP","202021_Watsons Gap_2",79,109,109,2020-09-21,2020-10-21,2020-10-21,"Y","L3","beach","0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"1",1,30,0,0,0
"341","202021","Watsons Gap","FP","202021_Watsons Gap_3",148,168,169,2020-11-29,2020-12-19,2020-12-20,"Y","L3","beach","1",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3,"1","0","1","0","0","0","1","0",2,-Inf,1,-Inf,"2",2,20.5,2,1,0.5
"342","202021","Watsons Gap","FP","202021_Watsons Gap_4",179,181,183,2020-12-30,2021-01-01,2021-01-03,"Y","L3","beach","1",2.5,0,1,0,1,0,0,3,4,0,2,0,2,0,0,4,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"1",2,3,3,2,1
"343","202021","Carrickalinga North","FP","202021_Carrickalinga North_1",115,132,133,2020-10-27,2020-11-13,2020-11-14,"Y","L3","beach","1",2.5,0,1,0,1,0,3.5,2,3,0,2,0,2,0,4,2,"1","0","1","0","1","1","1","0",2,-Inf,2,-Inf,"1",2,17.5,1,1,0.5
"344","202021","Carrickalinga Rotunda","FP","202021_Carrickalinga Rotunda_1",120,120,124,2020-11-01,2020-11-01,2020-11-05,"N","L0","beach","1",1,0,0.75,0,0.75,0,0.75,2,4,0,2,0,2,0,3,4,"1","0","1","0","1","1","1","0",3,-Inf,2,-Inf,"0",4,2,1,4,2
"345","202021","Carrickalinga Rotunda","FP","202021_Carrickalinga Rotunda_2",140,145,153,2020-11-21,2020-11-26,2020-12-04,"Y","L3","foredune/face","1",1.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",2,-Inf,-Inf,-Inf,"0",4,9,2,8,4
"346","202021","Shelley Beach (lady bay)","FP","202021_Shelley Beach (lady bay)_1",147,157,163,2020-11-28,2020-12-08,2020-12-14,"Y","L3","beach","1",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,13,3,6,3
"347","202021","Tunkalilla East","FP","202021_Tunkalilla East_1",74,74,81,2020-09-16,2020-09-16,2020-09-23,"N","L0","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,3.5,5,7,3.5
"348","202021","Tunkalilla East","FP","202021_Tunkalilla East_2",101,101,111,2020-10-13,2020-10-13,2020-10-23,"N","L0","dune","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,5,2,10,5
"349","202021","Tunkalilla East","FP","202021_Tunkalilla East_3",135,135,142,2020-11-16,2020-11-16,2020-11-23,"N","L0","dune","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"1",2,3.5,2,7,3.5
"350","202021","Tunkalilla East","FP","202021_Tunkalilla East_4",173,201,201,2020-12-24,2021-01-21,2021-01-21,"N","L0","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"1",1,28,1,0,0
"351","202021","Tunkalilla West","FP","202021_Tunkalilla West_1",81,81,101,2020-09-23,2020-09-23,2020-10-13,"N","L0","beach","1",0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,5,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"1",2,10,19,20,10
"352","202021","Tunkalilla West","FP","202021_Tunkalilla West_2",149,149,160,2020-11-30,2020-11-30,2020-12-11,"N","L0","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,5.5,2,11,5.5
"353","202021","Tunkalilla West","FP","202021_Tunkalilla West_3",160,160,167,2020-12-11,2020-12-11,2020-12-18,"N","L0","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,3.5,7,7,3.5
"354","202021","Tunkalilla West","FP","202021_Tunkalilla West_5",221,243,243,2021-02-10,2021-03-04,2021-03-04,"N","L0","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"1",1,22,0,0,0
"355","202021","Callawonga","FP","202021_Callawonga_2",208,208,227,2021-01-28,2021-01-28,2021-02-16,"N","L0","beach","1",0,0,0,0,0,6,0,3,0,0,0,0,0,12,0,5,"1","1","1","0","0","0","1","1",1,1,1,-Inf,"1",2,9.5,8,19,9.5
"356","202021","Ballaparudda","FP","202021_Ballaparudda_1",106,120,120,2020-10-18,2020-11-01,2020-11-01,"N","L0","beach","0",0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,"0","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"1",1,14,1,0,0
"357","202021","Ochre Cove, Maslins","FP","202021_Ochre Cove, Maslins_1",35,44,46,2020-08-08,2020-08-17,2020-08-19,"Y","L3","beach","1",2.5,0,1.5,1.5,0,0,0,10,5,0,3,3,0,0,0,20,"1","0","1","1","0","0","1","0",3,-Inf,1,-Inf,"0",2,10,0,2,1
"358","202021","Ochre Cove, Maslins","FP","202021_Ochre Cove, Maslins_2",55,61,62,2020-08-28,2020-09-03,2020-09-04,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,102,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",2,6.5,0,1,0.5
"359","202021","Ochre Cove, Maslins","FP","202021_Ochre Cove, Maslins_4",91,123,123,2020-10-03,2020-11-04,2020-11-04,"Y","L3","foredune/face","0",0,0,0,0,0,0,5,100,0,0,0,0,0,0,5,100,"0","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,32,0,0,0
"360","202021","Ochre Cove, Maslins","FP","202021_Ochre Cove, Maslins_5",155,170,170,2020-12-06,2020-12-21,2020-12-21,"Y","L3","beach","0",0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,15,1,0,0
"361","202021","Sheepies beach","FP","202021_Sheepies beach_1",133,136,143,2020-11-14,2020-11-17,2020-11-24,"N","L0","beach","1",0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,6.5,2,7,3.5
"362","202021","Sheepies beach","FP","202021_Sheepies beach_2",166,177,177,2020-12-17,2020-12-28,2020-12-28,"Y","L3","foredune/face","0",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"0","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,11,1,0,0
"363","202021","Waitpinga Beach (west)","FP","202021_Waitpinga Beach (west)_1",75,75,88,2020-09-17,2020-09-17,2020-09-30,"N","L0","beach","1",0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,2,5,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"0",2,6.5,12,13,6.5
"364","202021","Waitpinga Beach (west)","FP","202021_Waitpinga Beach (west)_2",101,127,130,2020-10-13,2020-11-08,2020-11-11,"N","L0","foredune/face","1",11,0,0,0,0,0,0,4.5,16,0,0,0,0,0,0,6,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"1",2,27.5,1,3,1.5
"365","202021","Waitpinga Beach (west)","FP","202021_Waitpinga Beach (west)_3",143,143,148,2020-11-24,2020-11-24,2020-11-29,"N","L0","beach","1",1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,2.5,2,5,2.5
"366","202021","Waitpinga Beach (west)","FP","202021_Waitpinga Beach (west)_4",157,177,180,2020-12-08,2020-12-28,2020-12-31,"Y","L3","dune","1",5,0,0,0,0,0,0,4,10,0,0,0,0,0,0,8,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"3",2,21.5,4,3,1.5
"367","202021","Waitpinga Beach (west)","FP","202021_Waitpinga Beach (west)_5",189,189,193,2021-01-09,2021-01-09,2021-01-13,"Y","L3","beach","1",5,0,0,0,0,0,5,2,6,0,0,0,0,0,8,4,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,2,5,4,2
"368","202021","Waitpinga Beach (west)","FP","202021_Waitpinga Beach (west)_6",193,193,196,2021-01-13,2021-01-13,2021-01-16,"Y","L3","foredune/face","1",2,0,0,0,0,0,4,2,4,0,0,0,0,0,8,4,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,1.5,4,3,1.5
"369","202021","Yilki","FP","202021_Yilki_1",62,68,69,2020-09-04,2020-09-10,2020-09-11,"Y","L3","beach","1",0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3,0,"0","0","0","0","0","1","0","0",-Inf,-Inf,-Inf,-Inf,"1",2,6.5,0,1,0.5
"370","202021","Yilki","FP","202021_Yilki_2",82,82,83,2020-09-24,2020-09-24,2020-09-25,"N","L0","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,0.5,2,1,0.5
"371","202021","Yilki","FP","202021_Yilki_3",94,123,124,2020-10-06,2020-11-04,2020-11-05,"Y","L3","beach","1",0.5,0,0.5,0.5,0,0,0.5,4,1,0,1,1,0,0,1,8,"1","0","1","1","0","1","1","0",2,-Inf,2,-Inf,"1",2,29.5,0,1,0.5
"372","202021","Yilki","FP","202021_Yilki_4",136,152,153,2020-11-17,2020-12-03,2020-12-04,"Y","L3","beach","1",0.5,0,1,0,1,0,0,6,1,0,2,0,2,0,0,12,"1","0","1","0","1","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,16.5,0,1,0.5
"373","202021","Yilki","FP","202021_Yilki_5",160,170,171,2020-12-11,2020-12-21,2020-12-22,"Y","L3","beach","1",0.5,0,0.5,0.5,0,0,0,0,1,0,1,1,0,0,0,0,"1","0","1","1","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,10.5,2,1,0.5
"374","202021","Yilki","FP","202021_Yilki_6",179,198,199,2020-12-30,2021-01-18,2021-01-19,"Y","L3","beach","1",1,0,1,1,0,0,0,2,1,0,1,1,0,0,0,4,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"1",2,19.5,2,1,0.5
"375","202021","Yilki","FP","202021_Yilki_7",211,226,227,2021-01-31,2021-02-15,2021-02-16,"Y","L3","beach","1",2,0,2,2,0,0,0,3.5,2,0,2,2,0,0,0,4,"1","0","1","1","0","0","1","0",2,-Inf,1,-Inf,"1",2,15.5,0,1,0.5
"376","202021","Normanville South","FP","202021_Normanville South_1",67,81,81,2020-09-09,2020-09-23,2020-09-23,"Y","L3","estuary/spit","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,14,1,0,0
"377","202021","Normanville South","FP","202021_Normanville South_2",98,125,125,2020-10-10,2020-11-06,2020-11-06,"Y","L3","estuary/spit","0",3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,"1","0","0","0","0","0","1","0",3,-Inf,-Inf,-Inf,"0",1,27,0,0,0
"378","202021","Normanville South","FP","202021_Normanville South_3",165,189,189,2020-12-16,2021-01-09,2021-01-09,"Y","L3","estuary/spit","0",14,3,6,3,3,0,0,5,14,3,6,3,3,0,0,5,"1","1","1","1","1","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,24,1,0,0
"379","202021","Olivers Reef","FP","202021_Olivers Reef_2",107,135,136,2020-10-19,2020-11-16,2020-11-17,"Y","L3","beach","1",2.5,0,3,2,1,0,0,5,3,0,4,2,2,0,0,8,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"2",2,28.5,0,1,0.5
"380","202021","Olivers Reef","FP","202021_Olivers Reef_3",144,151,152,2020-11-25,2020-12-02,2020-12-03,"Y","L3","beach","1",9,0,5,3.5,1.5,0,0,13,13,0,7,4,3,0,0,22,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"1",2,7.5,0,1,0.5
"381","202021","Waitpinga Beach (east)","FP","202021_Waitpinga Beach (east)_1",120,120,124,2020-11-01,2020-11-01,2020-11-05,"N","L0","beach","1",8,0,0,0,0,0,6,26.5,16,0,0,0,0,0,10,40,"1","0","1","0","0","1","1","0",1,-Inf,1,-Inf,"1",2,2,1,4,2
"382","202021","Waitpinga Beach (east)","FP","202021_Waitpinga Beach (east)_4",180,185,188,2020-12-31,2021-01-05,2021-01-08,"N","L0","beach","1",7,0,0,0,0,0,2,10.5,11,0,0,0,0,0,4,11,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,6.5,4,3,1.5
